Loaded 873 existing candidates (50 passing)

=== mochajs/mocha ===
  fetched 800 failed runs
    af64200 -> c32ae98 [fail(multi_prod_file)] - 
    6159613 -> 44c469b [KEEP] src/language-js/print/return-statement.js Error
    14ee898 -> c32ae98 [fail(multi_prod_file)] - 
    d985493 -> c32ae98 [KEEP] src/language-js/print/ignored.js Error
    26a8f04 -> a98b234 [fail(no_prod_file)] - 
    893517f -> 9b6257f [KEEP] src/language-js/print/class-body.js Error
    38c1105 -> a41f02d [fail(no_prod_file)] - 
    74644e9 -> 094ea13 [fail(multi_prod_file)] - 
    8ec98c4 -> 8d0ef73 [fail(too_many_commits(48))] - 
    dffb708 -> 094ea13 [fail(multi_prod_file)] - 
    1f8f39f -> 094ea13 [fail(diff_too_large(1056))] - 
    a16e57d -> 6ba3c05 [fail(too_many_commits(125))] - 
    ede4a5f -> b84d801 [fail(multi_prod_file)] - 
    16ac33d -> 094ea13 [KEEP] src/language-js/print/binary-cast-expression.js Error
    9781619 -> 32b9c4e [fail(diff_too_large(1392))] - 
    60cf4bd -> 6ba3c05 [fail(too_many_commits(126))] - 
    2b8a924 -> 6ba3c05 [fail(too_many_commits(127))] - 
    b278b4f -> 32b9c4e [fail(diff_too_large(1392))] - 
    2b0cb4a -> 3041df5 [KEEP] src/language-js/print/typescript.js Error
    a4a3f47 -> af4ddad [fail(diff_too_large(1089))] - 
    da109ef -> 407310b [fail(no_prod_file)] - 
    38ada6e -> 9677e7c [fail(no_signal)] src/language-js/location/end.js 
    8d74dde -> 6ba3c05 [fail(too_many_commits(128))] - 
    88ee8a5 -> 6ba3c05 [fail(too_many_commits(129))] - 
    407310b -> 4fd6030 [fail(too_many_commits(41))] - 
    767147d -> 407310b [fail(no_prod_file)] - 
    bc8d6bc -> 407310b [fail(no_prod_file)] - 
    565c2a4 -> df43cbb [fail(no_prod_file)] - 
    df43cbb -> 407310b [fail(no_prod_file)] - 
    80d4372 -> 5cd4df8 [fail(no_prod_file)] - 
    9b6257f -> c32ae98 [fail(no_signal)] src/language-js/print/ignored.js 
    dcdc81f -> 5c58480 [fail(no_prod_file)] - 
    4503805 -> e8ffcb5 [fail(no_prod_file)] - 
    5cd4df8 -> 4fd6030 [fail(too_many_commits(41))] - 
    c83378a -> 676a542 [fail(multi_prod_file)] - 
    1879f0d -> 1081707 [KEEP] src/language-js/print/binary-cast-expression.js Error
    9f85a9a -> 676a542 [fail(multi_prod_file)] - 
    59af97d -> 1c05941 [fail(multi_prod_file)] - 
    b01f316 -> 9f85a9a [KEEP] src/language-js/print/typescript.js Error
    7c09fad -> 8823c20 [KEEP] src/language-js/print/if-statement.js Error
    1c05941 -> 8823c20 [KEEP] src/language-js/print/if-statement.js Error
    35e74ad -> a39af0e [KEEP] src/language-js/comments/attach/handle-if-statement-comments.js Error
    a82c51a -> a39af0e [KEEP] src/language-js/comments/attach/handle-if-statement-comments.js Error
    1882b4d -> d1c3cd5 [fail(multi_prod_file)] - 
    ed7a458 -> f2f9033 [fail(too_many_commits(13))] - 
    0452661 -> f2f9033 [fail(too_many_commits(13))] - 
    32b8f90 -> 41349e3 [fail(multi_prod_file)] - 
    da67944 -> a39af0e [KEEP] src/language-js/comments/attach/handle-if-statement-comments.js Error
    eef3688 -> ee47ffc [fail(no_prod_file)] - 
    6dd6284 -> 7f3e9e8 [fail(multi_prod_file)] - 
    a321c22 -> 361bc59 [fail(no_prod_file)] - 
    3b2d2b1 -> 6f558c9 [fail(multi_prod_file)] - 
    5836ca9 -> b1ef67c [KEEP] src/language-js/comments/attach/handle-while-like-comments.js Error
    2f3929c -> 6f558c9 [fail(multi_prod_file)] - 
    ee0d873 -> f8112e9 [fail(no_signal)] src/language-js/print/binary-cast-expression.js 
    664d355 -> 77e4776 [fail(too_many_commits(15))] - 
    511f391 -> 05ed3e7 [fail(too_many_commits(27))] - 
    960ff7d -> 5cd4df8 [KEEP] src/language-js/traverse/visitor-keys.evaluate.js SyntaxError
    ce58bd2 -> 05bdf97 [fail(no_prod_file)] - 
    a1b9d51 -> f9da592 [fail(multi_prod_file)] - 
    b93dc73 -> 301d129 [fail(multi_prod_file)] - 
    24c3734 -> e8557d6 [fail(multi_prod_file)] - 
    d0a6029 -> f2f9033 [fail(no_signal)] src/language-js/comments/attach/handle-for-x-statement.js 
    69c549d -> 25407f2 [fail(multi_prod_file)] - 
    9146f01 -> 9bc524d [fail(multi_prod_file)] - 
    eb68b5f -> e8557d6 [KEEP] src/language-js/print/call-arguments.js Error
    05d8bf8 -> 69444c4 [KEEP] src/language-js/parentheses/needs-parentheses.js Error
    cd8c50f -> 74ba2fd [KEEP] src/main/ast-to-doc.js Error
    2d4b65b -> d2dfcd4 [fail(multi_prod_file)] - 
    4a656f4 -> fb95f21 [fail(multi_prod_file)] - 
    6e0027b -> 69444c4 [KEEP] src/language-js/parentheses/needs-parentheses.js Error
    7bdc392 -> fb95f21 [fail(multi_prod_file)] - 
    66f591e -> 830afff [fail(no_prod_file)] - 
    591dd8d -> f4d35bc [fail(no_signal)] src/language-js/comments/handle-comments.js 
    f5695fe -> bca9b90 [fail(no_prod_file)] - 
    b7fbefc -> 06f3c8d [fail(multi_prod_file)] - 
    3947346 -> 06f3c8d [fail(multi_prod_file)] - 
    b0728f5 -> 06f3c8d [fail(multi_prod_file)] - 
    a603b71 -> 411f1be [fail(no_signal)] src/language-js/print/ignored.js 
    b04704d -> b7fbefc [fail(multi_prod_file)] - 
    f58d550 -> 6ba3c05 [fail(too_many_commits(171))] - 
    e91c992 -> 0921cdf [fail(multi_prod_file)] - 
    f81e05b -> 06f3c8d [fail(too_many_commits(10))] - 
    51a2a1e -> 6ba3c05 [fail(too_many_commits(176))] - 
    14350ca -> 06f3c8d [fail(too_many_commits(14))] - 
    5619ed0 -> 06f3c8d [fail(multi_prod_file)] - 
    de5ce2a -> 0921cdf [KEEP] knip.config.js Error
    e91ca2d -> 06f3c8d [fail(too_many_commits(13))] - 
    9c93660 -> 183bd93 [fail(no_prod_file)] - 
    5539fff -> 183bd93 [fail(no_prod_file)] - 
    e805d67 -> 0644f49 [fail(no_prod_file)] - 
    37f1f91 -> 183bd93 [fail(no_prod_file)] - 
    f123b94 -> 183bd93 [fail(no_prod_file)] - 
    e7ed709 -> 0644f49 [fail(no_prod_file)] - 
    2201449 -> 0921cdf [KEEP] knip.config.js Error
    bce7dcc -> f2cf813 [fail(no_prod_file)] - 
    f2cf813 -> 0644f49 [fail(no_prod_file)] - 
    a8ba8bd -> 0644f49 [fail(too_many_commits(11))] - 
    0e31eb1 -> 0644f49 [fail(too_many_commits(14))] - 
    44ec5f4 -> a43d1e6 [fail(no_prod_file)] - 
    9c80489 -> 10252c4 [fail(no_prod_file)] - 
    3a1e489 -> 0644f49 [fail(too_many_commits(12))] - 
    5d05bcc -> 10252c4 [fail(no_prod_file)] - 
    91caeb2 -> 10252c4 [fail(no_prod_file)] - 
    528ab82 -> a43d1e6 [fail(no_prod_file)] - 
    f178fff -> a43d1e6 [fail(too_many_commits(9))] - 
    ec35608 -> 69444c4 [fail(no_signal)] src/language-js/parentheses/needs-parentheses.js 
    1586627 -> f887f46 [fail(diff_too_large(9807))] - 
    90d1c1b -> f887f46 [fail(too_many_commits(15))] - 
    137f41f -> 817ef34 [fail(no_prod_file)] - 
    3fd8b0b -> 9989818 [fail(no_prod_file)] - 
    b23044e -> 6ba3c05 [fail(too_many_commits(182))] - 
    cff21fa -> f887f46 [fail(too_many_commits(17))] - 
    ed5bb0b -> 6ba3c05 [fail(too_many_commits(183))] - 
    56eb5e1 -> f887f46 [fail(too_many_commits(20))] - 
    965aa73 -> f887f46 [fail(too_many_commits(18))] - 
    41d6c9f -> 453eab9 [fail(no_prod_file)] - 
    970faf4 -> f887f46 [fail(too_many_commits(21))] - 
    c50e84b -> a24d564 [fail(no_prod_file)] - 
    2306f92 -> fc0543e [fail(no_prod_file)] - 
    b56a73e -> f887f46 [fail(too_many_commits(24))] - 
    92e6c4e -> feee682 [fail(log_unavailable)] src/language-js/utilities/index.js 
